genre,artist_name,track_name,popularity,danceability,duration_ms,energy,liveness,loudness,tempo,year
Comedy,Adam Ferrara,"You're My Dawg, Dog",16,0.52,155168,0.885,0.968,-10.206,107.886,2018.0
Comedy,George Carlin,Jerry Hamza Interview - Bonus,17,0.718,477383,0.189,0.106,-17.505,113.369,2016.0
Comedy,Stephen Lynch,Tall Glass O' Water,19,0.559,49267,0.509,0.954,-10.285,95.396,2000.0
Comedy,"""Weird Al"" Yankovic",Such a Groovy Guy,19,0.539,182733,0.656,0.0499,-10.554,145.431,1983.0
Comedy,George Carlin,"I Kinda Like It When a Lotta People Die, 6-23-2001 - Bonus",17,0.46,518003,0.795,0.968,-11.368,85.512,2016.0
Comedy,Stephen Lynch,Walken III,19,0.575,438000,0.275,0.31,-12.572,79.25,2000.0
Comedy,Comedian Bob Marley,Keg Party,15,0.625,389293,0.558,0.792,-13.683,87.863,2002.0
Comedy,The Toilet Bowl Cleaners,"Poop from My Pee Hole, Pee from My Poop Hole",17,0.643,69067,0.828,0.127,-11.473,207.157,2013.0
Comedy,The Toilet Bowl Cleaners,Poop Sneeze (I Wiped My Nose With Poop-Stained Toilet Paper!),17,0.802,78507,0.426,0.174,-11.673,147.92,2013.0
Comedy,Adam Sandler,What the Hell Happened to Me?,16,0.511,145947,0.256,0.182,-10.753,118.951,1996.0
Comedy,The Toilet Bowl Cleaners,Poop Stuck in My Butt (Best Constipation Song Ever),17,0.832,80773,0.379,0.0748,-8.04,111.424,2012.0
Comedy,The Toilet Bowl Cleaners,Poop and Pee On the Toilet Seat,16,0.578,71240,0.485,0.387,-9.125,83.474,2012.0
Comedy,Comedian Bob Marley,Christmas,15,0.721,79293,0.696,0.908,-10.999,105.944,2002.0
Comedy,Stephen Lynch,Walken I,18,0.634,31587,0.249,0.306,-18.579,163.145,2000.0
Comedy,Comedian Bob Marley,Meet the Parents,15,0.689,60293,0.442,0.876,-14.24,42.989,2002.0
Comedy,Comedian Bob Marley,Subway,15,0.675,102133,0.49,0.633,-15.688,78.07,2002.0
Comedy,Comedian Bob Marley,Crazy Momma,15,0.728,67173,0.493,0.87,-12.09,84.802,2002.0
Comedy,Adam Sandler,The Adventures of the Cow,15,0.626,304293,0.38,0.141,-15.795,117.046,1996.0
Comedy,Brian Posehn,Dork for Thirty Years,16,0.577,192280,0.896,0.865,-7.69,86.06,2006.0
Comedy,The Toilet Bowl Cleaners,Coffee Makes You Poop,16,0.617,79067,0.27,0.155,-12.018,120.699,2011.0
Comedy,Brian Posehn,Movie Ruiners / the Unholy Trilogy,16,0.487,344907,0.757,0.879,-9.583,60.785,2006.0
Comedy,Brian Posehn,Married Life - Sorry Fat Dudes,16,0.498,317813,0.833,0.879,-8.051,82.198,2006.0
Comedy,Comedian Bob Marley,Anybody Married?,15,0.623,83773,0.442,0.837,-15.178,76.533,2002.0
Comedy,Comedian Bob Marley,One Shittah,15,0.639,42893,0.573,0.911,-12.46,135.302,2002.0
Comedy,Comedian Bob Marley,Where's My Friggin' Hammer,14,0.7,36040,0.497,0.685,-16.951,66.24,2002.0
Comedy,Comedian Bob Marley,Dad's Boxers,14,0.626,36880,0.355,0.708,-22.446,93.192,2002.0
Comedy,Comedian Bob Marley,Don't Touch That Dial,14,0.674,47800,0.439,0.878,-14.854,92.469,2002.0
Comedy,Comedian Bob Marley,Easter,15,0.72,61773,0.571,0.716,-13.409,67.804,2002.0
Comedy,Comedian Bob Marley,You got yoru shoes on?,14,0.643,46253,0.564,0.926,-14.505,110.534,2002.0
Comedy,George Carlin,Rocco Urbisci Interview - Bonus,15,0.699,295245,0.22,0.304,-21.481,110.188,2016.0
Comedy,Brian Posehn,Puppy Time,16,0.562,178880,0.833,0.965,-9.933,110.664,2006.0
Comedy,Brian Posehn,Religion's Weird,16,0.603,125413,0.805,0.941,-9.254,92.584,2006.0
Comedy,Jim Florentine,"No, No",15,0.724,223867,0.765,0.687,-11.695,113.689,2004.0
Comedy,Brian Posehn,Yelling Stuff,15,0.617,297253,0.627,0.637,-9.583,74.728,2006.0
Comedy,Jeff Foxworthy,You Might Be a Redneck If... - Redneck Mix,15,0.586,267867,0.798,0.741,-11.326,86.362,1993.0
Comedy,Brian Posehn,Opening / I'm a Good Friend,16,0.46,88493,0.886,0.834,-7.165,101.614,2006.0
Comedy,Comedian Bob Marley,Hey...You Know What I Was Just Thinking?,14,0.654,98960,0.491,0.969,-14.282,83.271,2002.0
Comedy,Comedian Bob Marley,Wonder Woman,14,0.617,99240,0.41,0.944,-16.013,123.23,2002.0
Comedy,Comedian Bob Marley,Momma's Nighty,14,0.647,32293,0.45,0.69,-19.518,74.776,2002.0
Comedy,Comedian Bob Marley,Pottery Barn,14,0.568,108867,0.48,0.89,-13.923,83.271,2002.0
Comedy,Brian Posehn,Show a Little Neck,15,0.684,114760,0.56,0.748,-8.379,60.459,2006.0
Comedy,Brian Posehn,Reunion,15,0.662,71480,0.507,0.933,-11.18,126.682,2006.0
Comedy,Adam Sandler,The Excited Southerner Meets Mel Gibson,15,0.721,68640,0.639,0.389,-15.538,90.813,1996.0
Comedy,Brian Posehn,Baby / Kitty Porn,15,0.661,198053,0.523,0.869,-10.548,131.831,2006.0
Comedy,Brian Posehn,Quitting Pot,15,0.55,86373,0.51,0.858,-11.64,90.853,2006.0
Comedy,Brian Posehn,The News,15,0.705,98987,0.56,0.785,-8.993,50.117,2006.0
Comedy,The Toilet Bowl Cleaners,"Cover Up Your Butt Crack, Please!",16,0.621,77507,0.276,0.142,-12.005,176.294,2011.0
Comedy,Brian Posehn,No Dirty Magazines,15,0.565,89347,0.654,0.707,-8.992,94.221,2006.0
Comedy,Brian Posehn,Late Night TV,15,0.548,152307,0.702,0.823,-9.734,150.891,2006.0
Comedy,Brian Posehn,Monkey Birthday,15,0.732,154027,0.719,0.722,-9.548,63.813,2006.0
Comedy,Brian Posehn,Nerd Rage / the Mattress Story,15,0.527,177533,0.582,0.947,-9.763,75.511,2006.0
Comedy,George Lopez,The Bush,13,0.361,314200,0.585,0.749,-15.517,175.46,2003.0
Comedy,Comedian Bob Marley,Waterskiing,14,0.63,285760,0.677,0.786,-10.156,82.712,2002.0
Comedy,Comedian Bob Marley,Wakin' Up with the Wife,14,0.633,82933,0.622,0.922,-14.215,124.427,2002.0
Comedy,Comedian Bob Marley,Cliff Diving,14,0.715,111400,0.397,0.333,-13.662,84.51,2002.0
Comedy,Comedian Bob Marley,The Waterslide of Love,14,0.639,135680,0.568,0.853,-11.915,86.45,2002.0
Comedy,Comedian Bob Marley,Bob's Hideout,14,0.666,151653,0.452,0.869,-15.121,104.905,2002.0
Comedy,Comedian Bob Marley,Our Dog,14,0.683,52600,0.528,0.367,-14.353,79.397,2002.0
Comedy,Brian Posehn,War's Over / New Boobs,15,0.613,92133,0.606,0.876,-9.568,66.78,2006.0
Comedy,The Toilet Bowl Cleaners,Poop in the Urinal,15,0.839,109840,0.266,0.108,-11.735,81.701,2013.0
Comedy,"""Weird Al"" Yankovic",My Bologna - Capitol Records Single Version,16,0.513,140240,0.274,0.157,-11.781,80.234,1994.0
Comedy,Comedian Bob Marley,Vacation,13,0.666,39000,0.414,0.388,-12.54,83.427,2002.0
Comedy,Comedian Bob Marley,The Older Couple,13,0.722,51160,0.415,0.691,-14.892,76.947,2002.0
Comedy,Comedian Bob Marley,Home Depot and Beyond,13,0.652,30200,0.276,0.959,-18.761,124.842,2002.0
Comedy,Comedian Bob Marley,Chick Flicks,13,0.66,53840,0.32,0.756,-22.539,62.264,2002.0
Comedy,Adam Sandler,The Excited Southerner Proposes to a Woman,14,0.75,62747,0.388,0.436,-16.733,56.517,1996.0
Comedy,The Toilet Bowl Cleaners,Zero-Gravity Poop (Astronaut Poop Song),15,0.562,79173,0.29,0.434,-13.211,163.316,2013.0
Comedy,Jim Florentine,Contridiction,13,0.711,297693,0.578,0.278,-17.796,114.769,2004.0
Comedy,Jeff Foxworthy,Sophisticated People vs. Rednecks - Commemorative Plates Bit,14,0.634,34733,0.679,0.684,-11.598,47.566,1993.0
Comedy,The Toilet Bowl Cleaners,The Poop Hat Song,15,0.63,67107,0.218,0.053,-10.37,180.532,2013.0
Comedy,Jim Florentine,Pizza Pie,13,0.741,189720,0.629,0.181,-12.458,64.234,2004.0
Comedy,Jeff Foxworthy,Single Life Is Just Too Hard - The Morning After Bit,13,0.607,31840,0.839,0.671,-10.478,117.085,1993.0
Comedy,Jeff Foxworthy,Single Life Is Just Too Hard - She Has a Boyfriend Bit,13,0.773,39800,0.525,0.304,-12.295,34.914,1993.0
Comedy,Jeff Foxworthy,I Don't Want to Be Single Again - I Need Some Space Bit,13,0.643,44733,0.671,0.906,-15.305,86.951,1993.0
Comedy,The Toilet Bowl Cleaners,Butts Were Probably Dirty in the Old Days!,15,0.609,71040,0.15,0.26,-12.98,92.837,2011.0
Comedy,Jeff Foxworthy,Clampetts Go to Maui - Clampetts Go to Maui Bit,13,0.6,238200,0.883,0.719,-8.956,82.959,1993.0
Comedy,Jim Florentine,Shotgun,13,0.707,194680,0.671,0.146,-14.518,132.633,2004.0
Comedy,The Toilet Bowl Cleaners,The Fart Song!,15,0.579,122733,0.633,0.131,-12.247,127.208,2008.0
Comedy,Jeff Foxworthy,Nasa & Alabama & Fishing Shows - Nasa & Alabama Bit,13,0.693,111707,0.902,0.68,-8.495,60.903,1993.0
Comedy,Jeff Foxworthy,Words in the South - Words in the South Bit,13,0.624,37533,0.693,0.934,-11.507,131.042,1993.0
Comedy,The Toilet Bowl Cleaners,Poop Into a Wormhole,14,0.788,107773,0.504,0.219,-12.23,130.328,2013.0
Comedy,Adam Sandler,At The Mall,13,0.709,165493,0.48,0.239,-6.697,132.273,2002.0
Comedy,Monty Python,How Do You Tell A Witch,13,0.626,166707,0.147,0.67,-24.289,72.351,1981.0
Comedy,Tim Wilson,Ricky Tidwell's Momma She's Gonna Play Football,12,0.73,204240,0.785,0.538,-8.535,87.177,1994.0
Comedy,The Toilet Bowl Cleaners,The Defecation Song,14,0.896,70707,0.497,0.103,-13.061,101.8,2011.0
Comedy,The Toilet Bowl Cleaners,It's a Lot of Fun to Wipe Your Bum,14,0.71,105773,0.397,0.104,-10.375,172.959,2013.0
Comedy,David Cross,Comedy Death Ray,14,0.63,476813,0.665,0.969,-7.46,105.156,2007.0
Comedy,The Toilet Bowl Cleaners,I'm So Thirsty (That I'm Drinking My Own Pee!),14,0.652,134507,0.167,0.319,-13.342,136.128,2011.0
Comedy,Jim Florentine,Bitch,13,0.73,88347,0.64,0.27,-14.96,123.733,2002.0
Comedy,Jeff Foxworthy,The Rules of Marriage - Men's / Women's Magazines Bit,12,0.558,31400,0.878,0.926,-13.768,131.371,1993.0
Comedy,The Toilet Bowl Cleaners,Rodeo Ruby Loves to Poop,13,0.742,75733,0.749,0.375,-8.78,101.888,2013.0
Comedy,Jim Florentine,Motel Room,12,0.69,188707,0.668,0.739,-15.425,75.247,2004.0
Comedy,Jeff Foxworthy,Totally Committed - Edit,12,0.678,188067,0.817,0.113,-6.18,120.418,1993.0
Comedy,Jeff Foxworthy,The Rules of Marriage - You Will Get Remarried Bit,12,0.555,49200,0.802,0.717,-12.806,112.242,1993.0
Comedy,Frank Caliendo,Sandler Pie,11,0.607,185720,0.491,0.7,-12.61,108.869,2002.0
Comedy,Frank Caliendo,Madden Rant,11,0.559,212947,0.59,0.697,-10.396,82.47,2002.0
Comedy,Todd Glass,Comedy Death Ray,11,0.464,873080,0.789,0.749,-6.719,73.027,2007.0
Jazz,Kelsea Ballerini,Have Yourself a Merry Little Christmas,36,0.331,138760,0.236,0.119,-7.29,149.173,2014.0
Jazz,Average White Band,Keepin' It To Myself,37,0.738,241160,0.629,0.34,-8.026,101.912,1974.0
Jazz,Stacey Kent,A Fine Romance,45,0.795,180813,0.274,0.123,-13.187,91.862,2010.0
Jazz,Roberto Roena Y Su Apollo Sound,Como Te Hago Entender,53,0.837,344627,0.649,0.0856,-7.36,84.252,2006.0
Jazz,El Gran Combo De Puerto Rico,La Muerte,43,0.751,263307,0.644,0.0323,-5.896,95.316,1992.0
Jazz,A Tribe Called Quest,"The Chase, Part II",46,0.803,242373,0.668,0.448,-9.546,93.996,1993.0
Jazz,Nils Landgren,A Child Is Born,39,0.484,228733,0.0693,0.139,-15.542,82.707,2008.0
Jazz,Michael Franks,The Lady Wants To Know,41,0.656,284427,0.465,0.0719,-12.114,98.338,1977.0
Jazz,Chet Baker,Blue room,42,0.632,520173,0.0378,0.112,-20.596,121.361,1986.0
Jazz,Chris Botti,Broken Vow (feat. Josh Groban),35,0.233,300387,0.248,0.676,-10.999,70.139,2009.0
Jazz,A Tribe Called Quest,Show Business,47,0.886,233440,0.591,0.213,-12.323,101.623,1991.0
Jazz,Nils Landgren Funk Unit,Freak U,44,0.683,274773,0.598,0.171,-8.622,107.06,2007.0
Jazz,Emancipator,Jet Stream,39,0.543,241747,0.666,0.0802,-10.269,101.929,2010.0
Jazz,Blu & Exile,A Letter,40,0.588,95973,0.717,0.151,-4.568,94.29,2012.0
Jazz,Dizzy Gillespie,Manteca,38,0.616,186693,0.67,0.106,-8.714,87.096,1946.0
Jazz,Brian Simpson,The Last Kiss,37,0.678,222853,0.717,0.0701,-9.119,100.001,2008.0
Jazz,Between The Buried And Me,House Organ,41,0.321,221070,0.931,0.344,-5.603,125.024,2018.0
Jazz,A Tribe Called Quest,4 Moms,38,0.772,109000,0.389,0.101,-7.331,92.06,1998.0
Jazz,Blu & Exile,Another Day,45,0.815,233734,0.701,0.117,-6.382,95.031,2017.0
Jazz,A Tribe Called Quest,The Jam,49,0.893,278107,0.596,0.156,-6.549,94.623,1996.0
Jazz,Ellis Marsalis,"Bess You Is My Woman (From ""Porgy and Bess""",41,0.474,485533,0.0488,0.582,-18.712,117.764,1995.0
Jazz,A Tribe Called Quest,Movin Backwards,46,0.608,281613,0.58,0.0804,-6.504,88.937,2016.0
Jazz,Benny Sings,My World,35,0.759,176373,0.207,0.231,-17.968,150.016,2019.0
Jazz,El Gran Combo De Puerto Rico,Aguacero,45,0.702,252354,0.763,0.135,-4.713,90.262,1989.0
Jazz,Between The Buried And Me,Glide,39,0.406,133248,0.318,0.0616,-13.163,144.527,2018.0
Jazz,Johnny Mathis,It's Beginning to Look Like Christmas,43,0.632,134760,0.329,0.299,-14.811,110.773,1986.0
Jazz,Gregg Karukas,Do Watcha Love,37,0.673,315403,0.402,0.0997,-11.771,78.007,2014.0
Jazz,Benny Goodman,Let's Dance,38,0.517,152960,0.431,0.0945,-9.537,203.05,2007.0
Jazz,Kero One,In All the Wrong Places,43,0.778,467152,0.597,0.126,-6.628,90.04,2006.0
Jazz,Brian Simpson,Let's Get Close,36,0.714,272773,0.545,0.0969,-8.665,136.018,2008.0
Jazz,Michael Lington,Gonna Love You Tonite (feat. Kenny Lattimore),38,0.768,284293,0.483,0.0365,-8.064,102.018,2014.0
Jazz,Michael Franks,Monkey See-Monkey Do,40,0.659,215293,0.374,0.0865,-13.536,79.158,1976.0
Jazz,Emancipator,Vines,39,0.676,278027,0.314,0.127,-13.983,90.01,2010.0
Jazz,Average White Band,Work To Do,36,0.641,265265,0.917,0.236,-5.496,101.787,1974.0
Jazz,Adam Baldych,Letter for E.,41,0.302,361267,0.268,0.164,-12.988,144.137,2014.0
Jazz,Kid Koala,"""Was He Slow?"" - Music From The Motion Picture Baby Driver",39,0.754,106880,0.719,0.12,-5.806,175.99,2017.0
Jazz,Brian Simpson,What Cha Gonna Do?,36,0.71,240960,0.685,0.0787,-7.075,100.002,2008.0
Jazz,Paul Desmond,Samba Cantina,36,0.493,342027,0.311,0.0787,-17.368,152.423,1997.0
Jazz,The Dave Brubeck Quartet,Three to Get Ready,40,0.453,323867,0.193,0.156,-17.582,178.795,1959.0
Jazz,Fredrika Stahl,Pourquoi pas moi?,39,0.557,218120,0.467,0.0619,-10.772,163.837,2008.0
Jazz,The Bad Plus,And Here We Test Our Powers Of Observation,38,0.367,261400,0.833,0.136,-8.8,93.08,2004.0
Jazz,Keem the Cipher,(Traveler's Interlude.),40,0.824,76722,0.186,0.0817,-9.641,86.01,2017.0
Jazz,A Tribe Called Quest,Clap Your Hands,46,0.827,196493,0.775,0.26,-7.996,93.064,1993.0
Jazz,Benny Sings,So Far So Good,35,0.767,165893,0.371,0.0809,-14.36,95.01,2019.0
Jazz,Hird,Getting Closer,45,0.715,379987,0.648,0.0872,-9.117,117.006,2004.0
Jazz,Michael Franks,Down In Brazil,42,0.708,272400,0.277,0.0869,-20.639,132.862,1977.0
Jazz,Shilts,Say Something,36,0.729,248733,0.651,0.32,-5.69,85.999,2006.0
Jazz,Adam Rafferty,Rock With You,38,0.783,195427,0.403,0.246,-14.517,122.41,2011.0
Jazz,Delfeayo Marsalis,Such Sweet Thunder,40,0.586,363566,0.349,0.0711,-13.492,102.493,2011.0
Jazz,Jackiem Joyner,When You Smile,37,0.623,241196,0.675,0.395,-5.719,90.951,2017.0
Jazz,Peter White,Baby Steps,37,0.646,317733,0.676,0.0592,-8.033,98.017,2001.0
Jazz,The Jones Girls,Who Can I Run To,41,0.622,204720,0.42,0.546,-11.447,144.41,1979.0
Jazz,Shigeto,Detroit Part II,44,0.875,448307,0.413,0.219,-13.664,114.007,2017.0
Jazz,TesseracT,Survival,41,0.53,265039,0.883,0.32,-7.806,134.941,2015.0
Jazz,A Tribe Called Quest,Mobius,46,0.751,171707,0.754,0.111,-4.741,92.207,2016.0
Jazz,Mike Garson,Life on Mars?,38,0.334,328307,0.0873,0.109,-24.384,119.51,2012.0
Jazz,Keem the Cipher,Evermore.,39,0.612,99474,0.211,0.0972,-7.739,174.086,2017.0
Jazz,Louis Armstrong,Blue Turning Grey Over You,41,0.572,293467,0.162,0.479,-12.002,81.357,1955.0
Jazz,The Dillinger Escape Plan,Black Bubblegum,42,0.603,244227,0.972,0.117,-2.695,122.012,2007.0
Jazz,Julian Lage,In Heaven,38,0.413,274611,0.263,0.117,-10.187,79.869,2019.0
Jazz,TesseracT,Hexes,41,0.241,317978,0.725,0.183,-8.189,104.316,2015.0
Jazz,A Tribe Called Quest,Ego,46,0.629,197440,0.704,0.11,-5.52,177.92,2016.0
Jazz,A Tribe Called Quest,God Lives Through,45,0.8,255547,0.646,0.0979,-10.556,95.105,1993.0
Jazz,Tito Gomez,Pagina Del Amor,48,0.723,298600,0.713,0.264,-7.344,173.056,2006.0
Jazz,Miles Davis,In a Silent Way - LP Mix,38,0.426,1192333,0.276,0.108,-15.045,132.244,1969.0
Jazz,Johnny Mathis,Wonderful! Wonderful! (with Ray Conniff & His Orchestra & Chorus) - Single Version,46,0.25,169547,0.398,0.0975,-9.495,145.178,2004.0
Jazz,Herbie Hancock,Vein Melter,37,0.537,549373,0.195,0.0974,-17.58,58.245,1973.0
Jazz,Chris Botti,Italia,33,0.368,334627,0.112,0.0948,-15.298,120.735,2007.0
Jazz,Kermit Ruffins,Skokiaan,33,0.5,349827,0.623,0.689,-9.083,99.493,2007.0
Jazz,Sudan Archives,Wake Up,40,0.604,157383,0.484,0.124,-8.73,201.599,2017.0
Jazz,Benny Goodman,Bugle Call Rag,38,0.652,176560,0.507,0.0764,-11.384,133.395,2007.0
Jazz,Benny Goodman,King Porter Stomp - 1992 Remastered,37,0.581,188187,0.362,0.0608,-12.162,182.846,2007.0
Jazz,Paul Desmond,O Gato,42,0.415,276467,0.223,0.0738,-18.533,175.11,1997.0
Jazz,Julián Argüelles,Mra Khali,41,0.55,399987,0.843,0.157,-7.321,94.964,2015.0
Jazz,Duke Ellington,Don't Get Around Much Anymore,39,0.6,183693,0.278,0.415,-10.712,95.532,2000.0
Jazz,El Gran Combo De Puerto Rico,No Hay Cama Pa' Tanta Gente,44,0.738,268107,0.631,0.337,-7.358,107.303,1985.0
Jazz,Peter White,Bueno Funk,36,0.632,255560,0.675,0.0991,-7.977,170.41,2001.0
Jazz,Rodney Hunter,Huntermatic,48,0.745,406107,0.849,0.693,-6.418,117.689,2007.0
Jazz,Brian Culbertson,Get Ready,41,0.733,328359,0.908,0.278,-4.31,95.012,2016.0
Jazz,George Benson,Nadine (Is It You),45,0.765,233947,0.731,0.0884,-7.516,134.046,2019.0
Jazz,The New Birth,I Can Understand It,43,0.774,382413,0.859,0.031,-7.759,125.077,2001.0
Jazz,Perry Como,(There's No Place Like) Home for the Holidays - 1954 Version,40,0.69,171333,0.189,0.133,-12.797,78.042,1999.0
Jazz,Shigeto,When We Low,42,0.657,294533,0.0985,0.0951,-14.566,85.987,2017.0
Jazz,Brian Culbertson,I Want You,35,0.619,234137,0.496,0.1,-12.02,109.992,2018.0
Jazz,Malina Moye,If 6 Was 9,33,0.715,229514,0.548,0.29,-9.098,139.872,2018.0
Jazz,The Dillinger Escape Plan,Setting Fire to Sleeping Giants,43,0.413,207773,0.992,0.232,-3.923,166.906,2004.0
Jazz,Darren Rahn,Tale of Two Cities,36,0.616,255773,0.705,0.0692,-7.636,92.019,2009.0
Jazz,Miles Davis,"Sivad - Live at the Cellar Door, Washington, DC - December 1970",36,0.497,913827,0.51,0.332,-10.525,111.742,1971.0
Jazz,Tarika Blue,Dreamflower,38,0.551,255533,0.252,0.0834,-17.767,134.878,1977.0
Jazz,Jimmy Greene,Your Great Name,40,0.465,321000,0.386,0.108,-12.804,95.852,2014.0
Jazz,Puerto Rican Power,A Donde Iras,47,0.637,308733,0.666,0.0642,-9.904,176.07,2006.0
Jazz,Miles Davis,Two Bass Hit,37,0.466,310733,0.874,0.423,-4.423,92.233,1958.0
Jazz,Loscil,Angle of List,43,0.136,405573,0.00215,0.095,-33.623,67.749,2014.0
Jazz,Chris Botti,Venice,32,0.483,270373,0.217,0.101,-19.727,171.832,2007.0
Jazz,Miles Davis,Seven Steps to Heaven,37,0.489,383560,0.444,0.123,-13.903,142.752,1963.0
Jazz,Miles Davis,All of You,37,0.631,420693,0.261,0.184,-10.988,82.425,1957.0
Jazz,Norman Connors,You Are My Starship - Remastered,39,0.485,271000,0.432,0.197,-8.261,74.769,1976.0
Jazz,George Benson,You Are the Love of My Life,45,0.413,172560,0.446,0.138,-8.798,127.979,1985.0
Jazz,Angelo Badalamenti,The Pink Room,39,0.57,246240,0.361,0.11,-18.864,104.954,1992.0
Jazz,Between The Buried And Me,Node,35,0.451,211773,0.191,0.11,-10.894,119.975,2015.0
Jazz,A Tribe Called Quest,Everything Is Fair,45,0.78,178333,0.654,0.402,-14.414,97.642,1991.0
Jazz,Emancipator,Kamakura,38,0.496,261400,0.485,0.0819,-10.553,88.461,2010.0
Jazz,Human Bell,Hanging From the Rafters,36,0.524,593333,0.416,0.15,-9.983,89.465,2008.0
Jazz,Glenn Miller,American Patrol,41,0.65,196520,0.448,0.123,-9.307,92.15,1996.0
Jazz,Tommy Flanagan,Denzil's Best,39,0.437,331133,0.269,0.0788,-17.907,148.758,1978.0
Jazz,Necrophagist,Stabwound,45,0.28,168000,0.961,0.25,-7.31,115.342,2004.0
Jazz,A Tribe Called Quest,Infamous Date Rape,45,0.759,173573,0.344,0.125,-13.638,188.251,1991.0
Jazz,Maynard Ferguson,Give It One,32,0.504,211394,0.679,0.14,-11.771,107.244,2007.0
Jazz,The Emotions,Flowers,43,0.711,268027,0.369,0.172,-16.261,110.196,1996.0
Jazz,Kenny G,The Way You Look Tonight,38,0.42,255267,0.408,0.0906,-10.636,76.604,2006.0
Jazz,Brian Culbertson,Let's Chill,34,0.687,347275,0.443,0.147,-10.339,119.98,2018.0
Jazz,Keem the Cipher,Bonds.,39,0.686,102322,0.221,0.172,-8.598,169.926,2017.0
Jazz,Julian Lage,Love Hurts,37,0.589,285720,0.261,0.107,-11.958,87.754,2019.0
Jazz,Souls Of Mischief,Live and Let Live,44,0.831,320267,0.721,0.0943,-12.387,89.935,1993.0
Jazz,"Grover Washington, Jr.",Soulful Strut,34,0.561,257400,0.772,0.0771,-6.729,185.864,1996.0
Jazz,The Dave Brubeck Quartet,Everybody's Jumpin',39,0.635,262733,0.228,0.143,-16.98,149.692,1959.0
Jazz,The Dave Brubeck Quartet,Pick up Sticks,39,0.516,256467,0.306,0.178,-15.786,138.777,1959.0
Jazz,Emancipator,Ares,38,0.522,268107,0.581,0.0743,-12.692,129.605,2010.0
Jazz,Cyrille Aimee,Estrellitas y Duendes,45,0.539,200280,0.182,0.137,-13.015,143.788,2016.0
Jazz,"Harry Connick, Jr.",Come By Me,38,0.431,240773,0.45,0.146,-7.804,149.02,1999.0
Jazz,The Dillinger Escape Plan,43% Burnt,40,0.349,271307,0.925,0.0577,-6.767,138.946,1999.0
Jazz,William Basinski,Melancholia II,51,0.153,410987,0.0391,0.0774,-32.652,69.906,2003.0
Jazz,Sarah Davachi,Gilded,45,0.242,210716,0.18,0.0986,-21.176,68.985,2018.0
Jazz,Benny Goodman,And the Angels Sing - Remastered,37,0.607,190813,0.391,0.204,-11.81,118.47,2002.0
Jazz,Asheru and Blue Black of The Unspoken Heard,Elevator Music,39,0.642,370987,0.648,0.365,-7.159,89.611,2001.0
Jazz,Chris Botti,I've Got You Under My Skin (feat. Katharine McPhee) - Live,32,0.465,256347,0.591,0.771,-8.87,132.355,2009.0
Jazz,Al Jarreau,Roof Garden,44,0.749,380267,0.475,0.175,-13.875,98.53,1981.0
Jazz,Weather Report,River People - Live,37,0.623,288933,0.659,0.364,-8.532,102.984,1978.0
Jazz,Plini,Sunhead,41,0.405,330000,0.535,0.108,-7.099,121.784,2018.0
Jazz,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,42,0.532,178293,0.401,0.222,-10.629,143.815,2001.0
Jazz,Tommy Dorsey,I'll Be Seeing You,38,0.433,182880,0.0713,0.219,-17.65,116.62,2005.0
Jazz,Average White Band,Got The Love,34,0.676,232757,0.797,0.0348,-7.27,103.088,1974.0
Jazz,Tony Bennett,"The Shadow of Your Smile (Love Theme from ""The Sandpiper"")",40,0.306,217893,0.098,0.0974,-17.247,110.333,1966.0
Jazz,Julian Lage,The Ramble,36,0.358,236053,0.595,0.187,-8.421,90.602,2018.0
Jazz,Doris Day,If I Give My Heart to You (with The Mellomen) - 78rpm Version,43,0.503,169067,0.059,0.103,-16.131,76.642,1945.0
Jazz,Malina Moye,Jumpin',36,0.704,206076,0.796,0.0941,-6.514,200.986,2018.0
Jazz,The Stephane Wrembel Trio With David Grisman,Les Deux Guitares,41,0.839,204840,0.356,0.133,-9.03,114.318,2008.0
Jazz,Nils Landgren Funk Unit,House Party,45,0.797,305307,0.731,0.067,-6.852,104.193,2007.0
Jazz,Between The Buried And Me,Millions,39,0.559,283467,0.845,0.108,-5.768,120.003,2018.0
Jazz,Glenn Miller,In The Mood,44,0.665,216160,0.342,0.0786,-12.716,81.393,1996.0
Jazz,Godspeed You! Black Emperor,Storm,45,0.102,1352413,0.614,0.0996,-9.433,182.349,2000.0
Jazz,Julian Lage,The Windup,36,0.523,243974,0.613,0.085,-10.664,126.495,2019.0
Jazz,An Endless Sporadic,Impulse II,36,0.371,267653,0.863,0.114,-8.181,199.482,2016.0
Jazz,Between The Buried And Me,The Grid,39,0.261,584773,0.808,0.104,-4.794,145.48,2018.0
Jazz,Hiroshima,Come to Me,37,0.587,323840,0.346,0.144,-15.365,142.904,1989.0
Jazz,Andy Williams,"Speak Softly Love - Love Theme from ""The Godfather""",44,0.264,182840,0.202,0.287,-15.677,146.008,1973.0
Jazz,Thelonious Monk,Bright Mississippi - Take 1,36,0.544,516373,0.36,0.0897,-12.371,187.932,1963.0
Jazz,Michael Franks,I Don't Know Why I'm so Happy I'm Sad,37,0.708,255973,0.323,0.0861,-17.867,114.783,1976.0
Jazz,Stan Getz,Ligia,38,0.398,320200,0.13,0.115,-19.584,150.174,1976.0
Jazz,Larry Carlton,That Road,39,0.696,535467,0.715,0.116,-8.07,124.435,2013.0
